_id,userId,description,picturePath,userPicturePath,likes,comments,tags,createdAt,updatedAt,__v,videoPath,groupId
650a70ce81f1d375413faa5c,6507cbf781f1d375413a8332,,image/hluaolhckjuh0bgqzzaz,default_pfp.png,"{'6508e9ec81f1d375413c53db': True, '65089c7f81f1d375413b9ca0': True, '651632694aba5b2bd4fd1813': True, '65219da20c835470e9a31258': True, '652a2ae50de3e77117de8a0e': True, '653001470de3e77117df1569': True, '653017b70a69ece40ff62298': True, '65301b1d0a69ece40ff6297b': True, '65309e6b0a69ece40ff66a45': True, '6530ba490a69ece40ff66e81': True, '653466a10a69ece40ff6f2b3': True, '653540850a69ece40ff70b0d': True, '65387a310a69ece40ff7770c': True, '653a4e0d3e06c4b204e51b1d': True, '653e356701c83022c01c8bf7': True, '65307e960a69ece40ff65f63': True, '6570d47d721853536742379f': True}","[{'text': '💀', 'userId': '6508e9ec81f1d375413c53db', 'picturePath': 'default_pfp.png', 'name': 'Samuel Otte', 'location': 'Susposter'}, {'text': '0-100 real quick ☠️', 'userId': '65089c7f81f1d375413b9ca0', 'picturePath': 'default_pfp.png', 'name': 'buu bop', 'location': 'BuuBop'}, {'text': 'Better watch out', 'userId': '651632694aba5b2bd4fd1813', 'picturePath': 'default_pfp.png', 'name': 'PuffPuffIsVeryBadAzz :D ', 'location': 'YFM_FAN'}]",[],10:54.1,19:15.1,0,,
650a95ba81f1d375413ff260,650a951381f1d375413ff0f5,What’s the point of a social media like this????,,default_pfp.png,"{'652a2ae50de3e77117de8a0e': True, '6532679f0a69ece40ff6b2d8': True, '65387a310a69ece40ff7770c': True}","[{'text': 'memes. that’s why it’s called meme on idiot ☠️', 'userId': '650865a481f1d375413b63f1', 'picturePath': 'default_pfp.png', 'name': 'Kneecapss goofy', 'location': 'Kneecapss'}, {'text': 'to post memes', 'userId': '65089c7f81f1d375413b9ca0', 'picturePath': 'default_pfp.png', 'name': 'buu bop', 'location': 'BuuBop'}, {'text': 'For funni memes', 'userId': '652fdb8e0de3e77117df023c', 'picturePath': 'default_pfp.png', 'name': 'Bethany Cooper', 'location': '~•Uzi Doorman•~'}, {'text': 'For unfunny memes', 'userId': '653305130a69ece40ff6cf9f', 'picturePath': 'default_pfp.png', 'name': 'Yukkuri Yukkuri', 'location': 'Yukkuri'}, {'text': 'for people who cant go on real social media tbh', 'userId': '6539ade40a69ece40ff7911b', 'picturePath': 'default_pfp.png', 'name': 'Mr  Cheesehead', 'location': 'Cheezhead1'}, {'text': 'like me', 'userId': '6539ade40a69ece40ff7911b', 'picturePath': 'default_pfp.png', 'name': 'Mr  Cheesehead', 'location': 'Cheezhead1'}]",[],48:27.0,36:22.5,0,,
650ae88781f1d375414069d8,65089c7f81f1d375413b9ca0,,image/w4nwk48paorqof2rrng4,default_pfp.png,"{'650bc9bc81f1d37541427273': True, '650c1fcc81f1d3754142d194': True, '65089c7f81f1d375413b9ca0': True, '64dbeb81d998906b6c2ca5be': True, '651632694aba5b2bd4fd1813': True, '65307e960a69ece40ff65f63': True}",[],[],41:43.2,11:17.7,0,,4d6a6015-3a86-4d8a-8720-fd41f817730f
650b691581f1d3754141b590,6508e9ec81f1d375413c53db,Me changing my settings mid match,image/a4aplfrlyymwn9l3pxrm,default_pfp.png,"{'65089c7f81f1d375413b9ca0': True, '64db5283d998906b6c2ca48a': True, '65109d8181f1d3754148ab10': True, '651632694aba5b2bd4fd1813': True, '65219da20c835470e9a31258': True, '64dbeb81d998906b6c2ca5be': True, '653001470de3e77117df1569': True, '65299e990de3e77117de7753': True, '6535dcc80a69ece40ff724cc': True, '653646300a69ece40ff730fb': True, '65387a310a69ece40ff7770c': True, '653ac5183e06c4b204e5232d': True, '65388d4e0a69ece40ff77b6d': True, '653dc0ed3e06c4b204e565f1': True, '654044d5318aa113d74a8f6c': True, '65307e960a69ece40ff65f63': True, '6570d47d721853536742379f': True}","[{'text': ""lets be honest, the only reason we change our setting mid match is becuase we're loosing like crazy"", 'userId': '64db5283d998906b6c2ca48a', 'picturePath': 'image/nopixg3htlwjtbmi50mw', 'name': 'jake jake', 'location': 'jake'}]",[],50:13.7,15:44.8,0,,
650b85af81f1d3754141e851,650b841d81f1d3754141e1e3,This yall?,image/l2yqa7sgc2lzg7sl4yhm,default_pfp.png,"{'650bc9bc81f1d37541427273': True, '6508e9ec81f1d375413c53db': True, '650b841d81f1d3754141e1e3': True, '65089c7f81f1d375413b9ca0': True, '64db5283d998906b6c2ca48a': True, '651632694aba5b2bd4fd1813': True, '65298af40de3e77117de72ef': True, '652a2ae50de3e77117de8a0e': True, '65301d6e0a69ece40ff62bf4': True, '6530ba490a69ece40ff66e81': True, '653466a10a69ece40ff6f2b3': True, '65387a310a69ece40ff7770c': True, '653a13963e06c4b204e51982': True, '653a4e0d3e06c4b204e51b1d': True, '653ac5183e06c4b204e5232d': True, '653ff2ceb2b074ed8ef25e69': True, '6570d47d721853536742379f': True}","[{'text': 'True dat', 'userId': '6508e9ec81f1d375413c53db', 'picturePath': 'default_pfp.png', 'name': 'Samuel Otte', 'location': 'Susposter'}, {'text': 'lol', 'userId': '65298af40de3e77117de72ef', 'picturePath': 'default_pfp.png', 'name': 'mark steve steve', 'location': 'darkwavesdev'}]",[],52:15.5,15:31.8,0,,
650b865c81f1d3754141eab0,650b841d81f1d3754141e1e3,"Why do schools be like ""No ripped jeans"" but we can wear shorts that show our whole leg",,default_pfp.png,"{'650b841d81f1d3754141e1e3': True, '65089c7f81f1d375413b9ca0': True, '651632694aba5b2bd4fd1813': True, '6532679f0a69ece40ff6b2d8': True, '65387a310a69ece40ff7770c': True, '653ac5183e06c4b204e5232d': True, '65388d4e0a69ece40ff77b6d': True, '654b1009318aa113d74ae482': True, '65307e960a69ece40ff65f63': True}","[{'text': 'confusion, of the highest order', 'userId': '64db5283d998906b6c2ca48a', 'picturePath': 'image/nopixg3htlwjtbmi50mw', 'name': 'jake jake', 'location': 'jake'}, {'text': 'fr tho', 'userId': '6539a9b60a69ece40ff78fac', 'picturePath': 'default_pfp.png', 'name': 'Mr Cheesehead', 'location': 'Cheezhead'}]",[],55:08.6,25:13.2,0,,
650c0fae81f1d3754142bec0,650c0e0f81f1d3754142b5f5,idk man,,default_pfp.png,"{'652a2ae50de3e77117de8a0e': True, '6532e8060a69ece40ff6cb53': True}","[{'text': 'yea', 'userId': '650865a481f1d375413b63f1', 'picturePath': 'default_pfp.png', 'name': 'Kneecapss goofy', 'location': 'Kneecapss'}, {'text': '*farts cutely*', 'userId': '6532e8060a69ece40ff6cb53', 'picturePath': 'default_pfp.png', 'name': 'Kornjača Ćutov', 'location': 'Kornjača '}]",[],41:02.2,54:05.3,0,,
650c224281f1d3754142d693,650c1fcc81f1d3754142d194,,image/sfa5tpz3rxgpxs124box,default_pfp.png,"{'650c1fcc81f1d3754142d194': True, '652a2ae50de3e77117de8a0e': True, '65300b080de3e77117df2dd7': True, '651bf6a12f19866f09e2e835': True, '65387a310a69ece40ff7770c': True, '653ac5183e06c4b204e5232d': True, '65388d4e0a69ece40ff77b6d': True, '654192c7318aa113d74a9da4': True, '6570d47d721853536742379f': True}","[{'text': 'i require compensation for seeing this', 'userId': '650865a481f1d375413b63f1', 'picturePath': 'default_pfp.png', 'name': 'Kneecapss goofy', 'location': 'Kneecapss'}, {'text': 'man what the hell', 'userId': '65089c7f81f1d375413b9ca0', 'picturePath': 'default_pfp.png', 'name': 'buu bop', 'location': 'BuuBop'}, {'text': 'Kill me now', 'userId': '6517419a4aba5b2bd4fe707e', 'picturePath': 'default_pfp.png', 'name': 'Gold Jebus ', 'location': 'Goldfjebus '}, {'text': 'please remove this, pls', 'userId': '64db5283d998906b6c2ca48a', 'picturePath': 'image/nopixg3htlwjtbmi50mw', 'name': 'jake jake', 'location': 'jake'}, {'text': 'What have I just witnessed with my two eyes.', 'userId': '652fdb8e0de3e77117df023c', 'picturePath': 'default_pfp.png', 'name': 'Bethany Cooper', 'location': '~•Uzi Doorman•~'}, {'text': 'FML I’m going to kill my self now', 'userId': '653001470de3e77117df1569', 'picturePath': 'default_pfp.png', 'name': 'Austin  Mayo', 'location': 'Mayo6296'}, {'text': 'KYS', 'userId': '65300ac20de3e77117df2dbd', 'picturePath': 'default_pfp.png', 'name': 'bamya racist', 'location': 'bamya'}, {'text': 'what have i just witnessed', 'userId': '653026ee0a69ece40ff63812', 'picturePath': 'default_pfp.png', 'name': 'Djoki Bjelivuk', 'location': 'Djoki'}, {'text': 'Keep Yourself Safe, bro.', 'userId': '65309e6b0a69ece40ff66a45', 'picturePath': 'default_pfp.png', 'name': 'Peter Mercado', 'location': 'Little Timmy'}, {'text': 'WHY WHY WHY WHYWHYWHYWHYWHYHWYHWYWHYWHYWHYWHYWHYWHYWHYWHYWHYWHWYHWYWHSYHWY WHYYYYYYYY', 'userId': '653182200a69ece40ff68ff8', 'picturePath': 'default_pfp.png', 'name': 'deez nuts', 'location': 'bird'}, {'text': 'pluh ', 'userId': '650865a481f1d375413b63f1', 'picturePath': 'default_pfp.png', 'name': 'Kneecapss goofy', 'location': 'Kneecapss'}, {'text': 'pluh ', 'userId': '650865a481f1d375413b63f1', 'picturePath': 'default_pfp.png', 'name': 'Kneecapss goofy', 'location': 'Kneecapss'}]","['TV Show Spoofs and Memes', 'Nostalgic Pop Culture References']",00:18.7,11:40.9,0,,
650c22eb81f1d3754142da2e,650c1fcc81f1d3754142d194,me too bro me too,image/dyo0pkiugk1edr4kqu8w,default_pfp.png,"{'650c1fcc81f1d3754142d194': True, '65117a6081f1d375414a0035': True, '6508e9ec81f1d375413c53db': True, '65300b080de3e77117df2dd7': True, '6530050a0de3e77117df1f58': True, '653466a10a69ece40ff6f2b3': True, '653540850a69ece40ff70b0d': True, '6535dcc80a69ece40ff724cc': True, '65387a310a69ece40ff7770c': True, '653ac5183e06c4b204e5232d': True, '65388d4e0a69ece40ff77b6d': True, '653e24a83e06c4b204e56f73': True, '654192c7318aa113d74a9da4': True, '6570d47d721853536742379f': True}","[{'text': 'the what', 'userId': '65089c7f81f1d375413b9ca0', 'picturePath': 'default_pfp.png', 'name': 'buu bop', 'location': 'BuuBop'}, {'text': 'wrong one', 'userId': '651998f8e81df403dee9818f', 'picturePath': 'default_pfp.png', 'name': 'Random  ', 'location': 'RDm'}]",[],03:07.0,11:35.6,0,,
650c232981f1d3754142dac9,650c1fcc81f1d3754142d194,yea,image/sbmledztjtn31ii2neep,default_pfp.png,"{'650c1fcc81f1d3754142d194': True, '65089c7f81f1d375413b9ca0': True, '651632694aba5b2bd4fd1813': True, '64db5283d998906b6c2ca48a': True, '652bfdd30de3e77117deb1cf': True, '652a2ae50de3e77117de8a0e': True, '6508e9ec81f1d375413c53db': True, '653001470de3e77117df1569': True, '653011be0a69ece40ff616e7': True, '65309e6b0a69ece40ff66a45': True, '653466a10a69ece40ff6f2b3': True, '653540850a69ece40ff70b0d': True, '65387a310a69ece40ff7770c': True, '653ac5183e06c4b204e5232d': True, '65388d4e0a69ece40ff77b6d': True, '653e24a83e06c4b204e56f73': True, '653fbd14b2b074ed8ef25c0c': True, '654b1009318aa113d74ae482': True, '654b9922318aa113d74ae659': True, '6570d47d721853536742379f': True}","[{'text': 'Say Stun Amogus backwards.        Sugoma Nuts', 'userId': '65485c19318aa113d74ad9db', 'picturePath': 'image/hmxf2cpky3c1acblfk2w', 'name': 'Beckett Bell', 'location': 'NicoNotRico'}]",[],04:09.8,11:26.9,0,,
650c23c581f1d3754142dc93,650c1fcc81f1d3754142d194,go on,image/jyqfhtrafym6e7fw1lqf,default_pfp.png,"{'650c1fcc81f1d3754142d194': True, '65300b080de3e77117df2dd7': True, '6532e8060a69ece40ff6cb53': True, '653646300a69ece40ff730fb': True, '65387a310a69ece40ff7770c': True, '653ac5183e06c4b204e5232d': True, '653e24a83e06c4b204e56f73': True, '654192c7318aa113d74a9da4': True, '6570d47d721853536742379f': True, '6508e9ec81f1d375413c53db': True}","[{'text': 'i don wanna', 'userId': '65089c7f81f1d375413b9ca0', 'picturePath': 'default_pfp.png', 'name': 'buu bop', 'location': 'BuuBop'}, {'text': 'Good morning..? I’m uncomfortable.', 'userId': '652fdb8e0de3e77117df023c', 'picturePath': 'default_pfp.png', 'name': 'Bethany Cooper', 'location': '~•Uzi Doorman•~'}, {'text': 'gyattt', 'userId': '6534061e0a69ece40ff6e880', 'picturePath': 'default_pfp.png', 'name': 'Nay Gigger', 'location': 'NayGigger'}, {'text': '@Nay Gigger xD', 'userId': '6539a9b60a69ece40ff78fac', 'picturePath': 'default_pfp.png', 'name': 'Mr Cheesehead', 'location': 'Cheezhead'}, {'text': 'Good morning ', 'userId': '653dc0ed3e06c4b204e565f1', 'picturePath': 'default_pfp.png', 'name': 'Don Spencer', 'location': 'Doodle'}]",[],06:45.4,24:11.9,0,,
650c23fd81f1d3754142dc96,650c1fcc81f1d3754142d194,die,image/x535mag8xo68dgkvh6ov,default_pfp.png,"{'650c1fcc81f1d3754142d194': True, '65089c7f81f1d375413b9ca0': True, '6515f7c34aba5b2bd4fcb6be': True, '651632694aba5b2bd4fd1813': True, '64db5283d998906b6c2ca48a': True, '652bfdd30de3e77117deb1cf': True, '65300b080de3e77117df2dd7': True, '653017b70a69ece40ff62298': True, '6532e8060a69ece40ff6cb53': True, '653305130a69ece40ff6cf9f': True, '6534061e0a69ece40ff6e880': True, '653466a10a69ece40ff6f2b3': True, '653540850a69ece40ff70b0d': True, '6535dcc80a69ece40ff724cc': True, '653646300a69ece40ff730fb': True, '65387a310a69ece40ff7770c': True, '653ac5183e06c4b204e5232d': True, '65388d4e0a69ece40ff77b6d': True, '653dc0ed3e06c4b204e565f1': True, '653e24a83e06c4b204e56f73': True, '654044d5318aa113d74a8f6c': True, '654192c7318aa113d74a9da4': True, '65562b487218535367420304': True, '65307e960a69ece40ff65f63': True, '6570d47d721853536742379f': True, '6508e9ec81f1d375413c53db': True, '654b1009318aa113d74ae482': True}","[{'text': 'BRO', 'userId': '65089c7f81f1d375413b9ca0', 'picturePath': 'default_pfp.png', 'name': 'buu bop', 'location': 'BuuBop'}, {'text': 'XD', 'userId': '651a86d62f19866f09e27654', 'picturePath': 'default_pfp.png', 'name': 'Simon Bielicki', 'location': 'BeziRoche'}, {'text': 'LOL nah, goated', 'userId': '64db5283d998906b6c2ca48a', 'picturePath': 'image/nopixg3htlwjtbmi50mw', 'name': 'jake jake', 'location': 'jake'}, {'text': ""Bro's spittin fr"", 'userId': '65309e6b0a69ece40ff66a45', 'picturePath': 'default_pfp.png', 'name': 'Peter Mercado', 'location': 'Little Timmy'}, {'text': ""He is really the pig's man, hell nah"", 'userId': '653305130a69ece40ff6cf9f', 'picturePath': 'default_pfp.png', 'name': 'Yukkuri Yukkuri', 'location': 'Yukkuri'}]",[],07:41.2,53:40.7,0,,
650c477381f1d37541431f94,650b841d81f1d3754141e1e3,😭,image/ye5gwkkfkfahfrzywv4s,default_pfp.png,"{'650b841d81f1d3754141e1e3': True, '65089c7f81f1d375413b9ca0': True, '65219da20c835470e9a31258': True, '64db5283d998906b6c2ca48a': True, '64dbeb81d998906b6c2ca5be': True, '65301d6e0a69ece40ff62bf4': True, '6535dcc80a69ece40ff724cc': True, '653646300a69ece40ff730fb': True, '652b96cc0de3e77117deaaea': True, '65387a310a69ece40ff7770c': True, '653ac5183e06c4b204e5232d': True, '65388d4e0a69ece40ff77b6d': True, '653dc0ed3e06c4b204e565f1': True, '654044d5318aa113d74a8f6c': True, '653ff2ceb2b074ed8ef25e69': True, '654b9922318aa113d74ae659': True, '6508e9ec81f1d375413c53db': True}",[],[],38:59.9,36:47.6,0,,
650c482381f1d375414320e9,650b841d81f1d3754141e1e3,All my life I thought air was free. Until I bought a bag of chips,image/nw79mcjze1lo4m7om097,default_pfp.png,"{'650b841d81f1d3754141e1e3': True, '6515f7c34aba5b2bd4fcb6be': True, '64db5283d998906b6c2ca48a': True, '65305a9e0a69ece40ff653c1': True, '653305130a69ece40ff6cf9f': True, '6534061e0a69ece40ff6e880': True, '653540850a69ece40ff70b0d': True, '6535dcc80a69ece40ff724cc': True, '653646300a69ece40ff730fb': True, '653a13963e06c4b204e51982': True, '653ac5183e06c4b204e5232d': True, '653dc0ed3e06c4b204e565f1': True, '653e24a83e06c4b204e56f73': True, '654044d5318aa113d74a8f6c': True, '653ff2ceb2b074ed8ef25e69': True, '6544bb25318aa113d74ab495': True, '654b1009318aa113d74ae482': True, '65307e960a69ece40ff65f63': True, '6508e9ec81f1d375413c53db': True}","[{'text': '2.99$ air, 1.99 chips', 'userId': '64db5283d998906b6c2ca48a', 'picturePath': 'image/nopixg3htlwjtbmi50mw', 'name': 'jake jake', 'location': 'jake'}]",[],41:55.9,22:18.5,0,,
650c9e9581f1d3754143c3ba,650865a481f1d375413b63f1,you are just simply not ¯\_(ツ)_/¯ ,image/p1qzh2yz75xrpnozynxy,default_pfp.png,"{'6508e9ec81f1d375413c53db': True, '651632694aba5b2bd4fd1813': True, '64db5283d998906b6c2ca48a': True, '652a2ae50de3e77117de8a0e': True, '65309e6b0a69ece40ff66a45': True, '6530050a0de3e77117df1f58': True, '6532679f0a69ece40ff6b2d8': True, '653305130a69ece40ff6cf9f': True, '653646300a69ece40ff730fb': True, '65387a310a69ece40ff7770c': True, '653a13963e06c4b204e51982': True, '653ac5183e06c4b204e5232d': True, '65401fd0318aa113d74a8b9c': True, '654044d5318aa113d74a8f6c': True, '654192c7318aa113d74a9da4': True, '6544bb25318aa113d74ab495': True, '6570d47d721853536742379f': True}","[{'text': 'This time the cats talking to the camera', 'userId': '6517419a4aba5b2bd4fe707e', 'picturePath': 'default_pfp.png', 'name': 'Gold Jebus ', 'location': 'Goldfjebus '}, {'text': 'Hard pics', 'userId': '653305130a69ece40ff6cf9f', 'picturePath': 'default_pfp.png', 'name': 'Yukkuri Yukkuri', 'location': 'Yukkuri'}]",[],50:45.1,10:42.2,0,,
650d996781f1d3754145074f,650b841d81f1d3754141e1e3,💀,image/f6zkt2ouki1i9ahn2ovj,default_pfp.png,"{'650b841d81f1d3754141e1e3': True, '6515f7c34aba5b2bd4fcb6be': True, '651632694aba5b2bd4fd1813': True, '64db5283d998906b6c2ca48a': True, '654b9922318aa113d74ae659': True}","[{'text': 'real akward lol', 'userId': '64db5283d998906b6c2ca48a', 'picturePath': 'image/nopixg3htlwjtbmi50mw', 'name': 'jake jake', 'location': 'jake'}]",[],40:55.7,14:18.8,0,,2f3f7154-7de9-42dd-9a4b-a5d64010faf3
650d99dc81f1d37541450828,650b841d81f1d3754141e1e3,The kid in the back is me every first day of school 😭,image/ar78kbab7lgipw26io8z,default_pfp.png,"{'650b841d81f1d3754141e1e3': True, '651632694aba5b2bd4fd1813': True, '64db5283d998906b6c2ca48a': True, '652b96cc0de3e77117deaaea': True, '65387a310a69ece40ff7770c': True, '65388d4e0a69ece40ff77b6d': True, '653fc073b2b074ed8ef25c88': True, '6544bb25318aa113d74ab495': True}",[],[],42:53.0,23:48.8,0,,
650d9b9481f1d375414508a2,65089c7f81f1d375413b9ca0,,image/bpmudint6ninlnramlnb,default_pfp.png,"{'652a2ae50de3e77117de8a0e': True, '65305af40a69ece40ff653fb': True, '653c1f4f3e06c4b204e539b4': True}","[{'text': ""AND ON AND ON WE'LL GO"", 'userId': '651632694aba5b2bd4fd1813', 'picturePath': 'default_pfp.png', 'name': 'PuffPuffIsVeryBadAzz :D ', 'location': 'YFM_FAN'}, {'text': 'Hogof', 'userId': '653305130a69ece40ff6cf9f', 'picturePath': 'default_pfp.png', 'name': 'Yukkuri Yukkuri', 'location': 'Yukkuri'}, {'text': ""It hasn't loaded yet but I swear to God if its a picture of a strawberry elephant"", 'userId': '654811f8318aa113d74ad4b1', 'picturePath': 'default_pfp.png', 'name': 'Toaster Eater', 'location': 'ShrekInAToaster'}]",[],50:12.9,10:18.2,0,,
650e283c81f1d3754145831b,650e276781f1d375414582ff,Nun much,,default_pfp.png,{},[],[],50:20.3,50:20.3,0,,
650f61c881f1d3754146ab28,650f60f181f1d3754146ab0c,,,default_pfp.png,"{'650f60f181f1d3754146ab0c': True, '64db5283d998906b6c2ca48a': True, '652ad69c0de3e77117de9eda': True, '653001470de3e77117df1569': True, '6530050a0de3e77117df1f58': True, '653ff2ceb2b074ed8ef25e69': True}","[{'text': 'damn this goated', 'userId': '64db5283d998906b6c2ca48a', 'picturePath': 'image/nopixg3htlwjtbmi50mw', 'name': 'jake jake', 'location': 'jake'}]",[],08:08.6,28:56.8,0,video/pdrfgsvfulgm1zyqyn4p,
650f625381f1d3754146abc3,650f60f181f1d3754146ab0c,,image/qtu5fmvjsmdpcslwoiwz,default_pfp.png,"{'650f60f181f1d3754146ab0c': True, '65305af40a69ece40ff653fb': True, '653305130a69ece40ff6cf9f': True, '65387a310a69ece40ff7770c': True, '65450bcb318aa113d74ab847': True, '6545e40e318aa113d74abfef': True, '656ce1aa7218535367423302': True}",[],[],10:28.0,16:37.1,0,,
650f638381f1d3754146acd3,650f60f181f1d3754146ab0c,hello i'm Tu Yung,,default_pfp.png,"{'650f60f181f1d3754146ab0c': True, '64dc183aae207fe84292b040': True, '64db5283d998906b6c2ca48a': True, '65300b150de3e77117df2df0': True}",[],[],15:31.8,45:53.8,0,,2f3f7154-7de9-42dd-9a4b-a5d64010faf3
650fd28f81f1d37541471e26,650fd24c81f1d37541471df5,Hello dumb ducks,,default_pfp.png,"{'651632694aba5b2bd4fd1813': True, '6536f02e0a69ece40ff74884': True, '653779020a69ece40ff756d6': True, '65450bcb318aa113d74ab847': True}","[{'text': 'You called me dirty minded in 483738363836392639262836283638253728263827273 languages😭', 'userId': '653779020a69ece40ff756d6', 'picturePath': 'default_pfp.png', 'name': 'Coppo92vaay Coppo92vaay', 'location': 'Thememerkid'}]",[],09:19.1,10:51.3,0,,
6510546581f1d3754147e806,6510537d81f1d3754147e4ea,Yeheheha,,default_pfp.png,{'653ff2ceb2b074ed8ef25e69': True},"[{'text': 'here we go go go go yeheehaha', 'userId': '651632694aba5b2bd4fd1813', 'picturePath': 'default_pfp.png', 'name': 'PuffPuffIsVeryBadAzz :D ', 'location': 'YFM_FAN'}]",[],23:17.1,28:30.4,0,,
6510faa181f1d3754149616f,6510f9f781f1d37541495ef6,"'What's on your mind..."" men",,default_pfp.png,{},[],[],12:33.7,12:33.7,0,video/zaaqlk4h98ydivk9qufp,a72e92dd-fec0-48fc-8cfc-ee227b195703
6511994681f1d375414a5be1,650b841d81f1d3754141e1e3,😭,image/e4vvnlpisdzs5inpnurn,default_pfp.png,"{'650b841d81f1d3754141e1e3': True, '6508e9ec81f1d375413c53db': True, '653646300a69ece40ff730fb': True, '65387a310a69ece40ff7770c': True, '65454c60318aa113d74abaf8': True}",[],[],29:26.3,29:33.7,0,,
65122f044aba5b2bd4f90425,65122e274aba5b2bd4f901b3,Memes,,default_pfp.png,"{'65481efd318aa113d74ad552': True, '6508e9ec81f1d375413c53db': True}",[],[],08:20.9,23:38.9,0,,
6512daa04aba5b2bd4f9b609,650b841d81f1d3754141e1e3,Me everyday ,image/jojireeexjfivyhy5huy,default_pfp.png,"{'650b841d81f1d3754141e1e3': True, '64db5283d998906b6c2ca48a': True, '6532679f0a69ece40ff6b2d8': True, '65387a310a69ece40ff7770c': True, '65481efd318aa113d74ad552': True, '6569cbd97218535367422ad2': True}",[],[],20:32.8,07:11.7,0,,
6512dab24aba5b2bd4f9b60c,650b841d81f1d3754141e1e3,,image/lehs36rzfc8rjclqv9qk,default_pfp.png,"{'651632694aba5b2bd4fd1813': True, '650b841d81f1d3754141e1e3': True, '64db5283d998906b6c2ca48a': True, '653646300a69ece40ff730fb': True, '65387a310a69ece40ff7770c': True, '65388d4e0a69ece40ff77b6d': True, '65481efd318aa113d74ad552': True, '655571577218535367420296': True, '6569cbd97218535367422ad2': True, '6508e9ec81f1d375413c53db': True}","[{'text': 'nah they did bro dirty', 'userId': '6530eea30a69ece40ff674ef', 'picturePath': 'default_pfp.png', 'name': 'abbyy .', 'location': 'president.poverty.'}]",[],20:50.7,21:52.8,0,,
651397b84aba5b2bd4fad0f9,651397114aba5b2bd4fad038,,,default_pfp.png,"{'6532679f0a69ece40ff6b2d8': True, '65387a310a69ece40ff7770c': True, '654055db318aa113d74a90c9': True, '654192c7318aa113d74a9da4': True, '6508e9ec81f1d375413c53db': True, '654b1009318aa113d74ae482': True}",[],[],47:20.2,57:29.9,0,video/bnjrif6m6vrh6gxpnxmg,
6514e3254aba5b2bd4fbe1bf,6514e24d4aba5b2bd4fbe0f1,Companies at the start of June. ,image/ssecvypxo7utxtpauilu,default_pfp.png,"{'651632694aba5b2bd4fd1813': True, '6530fe650a69ece40ff675fa': True, '653540850a69ece40ff70b0d': True, '65387a310a69ece40ff7770c': True, '654b9922318aa113d74ae659': True, '655571577218535367420296': True}",[],[],21:25.7,36:18.0,0,,
6515f9984aba5b2bd4fcc6f1,6515f7c34aba5b2bd4fcb6be,When you need the 20$,image/zyc5nexmowgmdaz3hwx6,default_pfp.png,"{'653540850a69ece40ff70b0d': True, '65387a310a69ece40ff7770c': True, '653e24a83e06c4b204e56f73': True, '653dc0ed3e06c4b204e565f1': True, '65562b487218535367420304': True, '6569cbd97218535367422ad2': True, '656f918172185353674235be': True, '6508e9ec81f1d375413c53db': True}",[],[],09:28.5,21:25.0,0,,
651600724aba5b2bd4fcdcfd,6515ffdd4aba5b2bd4fcdcde,Women,,default_pfp.png,"{'65387a310a69ece40ff7770c': True, '65454c60318aa113d74abaf8': True, '6569cbd97218535367422ad2': True, '656ce1aa7218535367423302': True}","[{'text': 'hahahhahahahhahahahhahahah', 'userId': '65485c19318aa113d74ad9db', 'picturePath': 'image/hmxf2cpky3c1acblfk2w', 'name': 'Beckett Bell', 'location': 'NicoNotRico'}]",[],38:42.4,17:57.4,0,,
6516337b4aba5b2bd4fd19ea,651632694aba5b2bd4fd1813,How did he know?,image/zp2c9ldvm7ugqu3qp49x,default_pfp.png,"{'65387a310a69ece40ff7770c': True, '652fff470de3e77117df0698': True, '653dc0ed3e06c4b204e565f1': True}",[],[],16:27.2,56:35.7,0,,
651636fb4aba5b2bd4fd2109,651632694aba5b2bd4fd1813,**Sigh**,image/rmvq4yo3leaqdxjupq9x,default_pfp.png,"{'64db5283d998906b6c2ca48a': True, '653646300a69ece40ff730fb': True, '65387a310a69ece40ff7770c': True, '65454c60318aa113d74abaf8': True, '654b9922318aa113d74ae659': True, '6556f9e3721853536742097a': True, '656ce1aa7218535367423302': True, '6508e9ec81f1d375413c53db': True}",[],[],31:23.6,21:14.9,0,,
6516fa754aba5b2bd4fe1faf,64db5283d998906b6c2ca48a,we ball,,image/nopixg3htlwjtbmi50mw,"{'6515f7c34aba5b2bd4fcb6be': True, '651632694aba5b2bd4fd1813': True, '6516d2894aba5b2bd4fde4af': True, '65298af40de3e77117de72ef': True}","[{'text': 'Heck yes ', 'userId': '651632694aba5b2bd4fd1813', 'picturePath': 'default_pfp.png', 'name': 'PuffPuffIsVeryBadAzz :D ', 'location': 'YFM_FAN'}]",[],25:25.9,56:14.1,0,,2dd24770-d26e-4aa4-9e7c-973737526b6c
651729394aba5b2bd4fe4b79,651632694aba5b2bd4fd1813,Clickbait? I think not he's behind him!!,image/ggk30l1xzun7kkgfjfum,default_pfp.png,{'655571577218535367420296': True},[],"['Influencer Culture Parodies', 'Memes on Internet Fads and Challenges', 'Reaction Memes from Online Videos']",44:57.5,36:07.7,0,,
